pair_index,source,quantized_model,base_model,method,task,contains_disclosed_probe_cell,excluded_or_skipped,reason,n,correctness_column,baseline_accuracy,method_accuracy,net_accuracy_delta,harmful_flip_rate,beneficial_flip_rate,accuracy_state_churn,total_answer_churn,mcnemar_p,tost_equivalent,mdd_80_power,required_n_for_observed_delta_80_power,prompt_pass_rate,run_base_timestamp,run_quantized_timestamp,run_fallback_used
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_econometrics_5,False,False,,114,acc_norm,0.2807017543859649,0.2807017543859649,0.0,0.08771929824561403,0.08771929824561403,0.17543859649122806,0.24561403508771928,1.0,False,0.11038935294877039,,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_electrical_engineering_5,False,False,,145,acc_norm,0.42758620689655175,0.4068965517241379,-0.020689655172413834,0.0896551724137931,0.06896551724137931,0.15862068965517243,0.2896551724137931,0.6776394844055176,False,0.09285722727553943,2921,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_elementary_mathematics_5,False,False,,376,acc_norm,0.2579787234042553,0.22872340425531915,-0.02925531914893617,0.08244680851063829,0.05319148936170213,0.1356382978723404,0.27925531914893614,0.16077960181198847,False,0.05311348950174397,1240,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_formal_logic_5,False,False,,126,acc_norm,0.3253968253968254,0.2857142857142857,-0.03968253968253971,0.10317460317460317,0.06349206349206349,0.16666666666666666,0.31746031746031744,0.38331031799316406,False,0.10181500716206289,830,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_global_facts_5,False,False,,100,acc_norm,0.36,0.25,-0.10999999999999999,0.17,0.06,0.23,0.36,0.03468966484069824,False,0.13143615779881818,143,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_biology_5,False,False,,310,acc_norm,0.5258064516129032,0.44193548387096776,-0.08387096774193542,0.13870967741935483,0.054838709677419356,0.1935483870967742,0.27741935483870966,0.0010657657791434353,False,0.06883041235501762,209,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_chemistry_5,False,False,,203,acc_norm,0.28078817733990147,0.270935960591133,-0.009852216748768461,0.06403940886699508,0.054187192118226604,0.11822660098522167,0.2413793103448276,0.8388197422027588,False,0.06774970358347697,9600,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_computer_science_5,False,False,,100,acc_norm,0.49,0.42,-0.07,0.14,0.07,0.21,0.28,0.18924713134765625,False,0.12751728872742676,332,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_european_history_5,False,False,,165,acc_norm,0.6242424242424243,0.4484848484848485,-0.17575757575757578,0.23636363636363636,0.06060606060606061,0.296969696969697,0.4,3.845911694355664e-05,False,0.11284626514578522,69,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_geography_5,False,False,,198,acc_norm,0.5505050505050505,0.47474747474747475,-0.07575757575757575,0.11616161616161616,0.04040404040404041,0.15656565656565657,0.20707070707070707,0.010673840530216694,False,0.07751923414894803,208,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_government_and_politics_5,False,False,,193,acc_norm,0.6632124352331606,0.6113989637305699,-0.05181347150259075,0.11398963730569948,0.06217616580310881,0.17616580310880828,0.20207253886010362,0.12144948495551944,False,0.08421304883772145,510,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_macroeconomics_5,False,False,,390,acc_norm,0.4641025641025641,0.37948717948717947,-0.08461538461538465,0.13846153846153847,0.05384615384615385,0.19230769230769232,0.28205128205128205,0.00017630923003028777,False,0.061120720608966006,204,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_mathematics_5,False,False,,270,acc_norm,0.25925925925925924,0.26666666666666666,0.007407407407407418,0.11851851851851852,0.1259259259259259,0.24444444444444444,0.43703703703703706,0.9021585000966994,False,0.0844440462908779,35089,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_microeconomics_5,False,False,,238,acc_norm,0.4789915966386555,0.4117647058823529,-0.06722689075630256,0.10084033613445378,0.03361344537815126,0.13445378151260504,0.226890756302521,0.0070003666914999485,False,0.06559815344894353,227,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_physics_5,False,False,,151,acc_norm,0.31125827814569534,0.23841059602649006,-0.07284768211920528,0.10596026490066225,0.033112582781456956,0.1390728476821192,0.2582781456953642,0.02660369873046875,False,0.08366256590919323,200,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_psychology_5,False,False,,523,acc_norm,0.609942638623327,0.5640535372848948,-0.04588910133843216,0.10325047801147227,0.05736137667304015,0.16061185468451242,0.2198852772466539,0.011634454119925825,False,0.04881929469201232,592,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_statistics_5,False,False,,216,acc_norm,0.30092592592592593,0.22685185185185186,-0.07407407407407407,0.12962962962962962,0.05555555555555555,0.18518518518518517,0.3472222222222222,0.01658900337497471,False,0.08099467945867783,259,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_us_history_5,False,False,,204,acc_norm,0.5637254901960784,0.43137254901960786,-0.13235294117647056,0.1715686274509804,0.0392156862745098,0.2107843137254902,0.31862745098039214,4.1934157934520044e-05,False,0.08644396628109219,88,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_world_history_5,False,False,,237,acc_norm,0.6751054852320675,0.47257383966244726,-0.20253164556962022,0.25738396624472576,0.05485232067510549,0.31223628691983124,0.379746835443038,1.3936467518320873e-08,False,0.09497437962836815,53,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_human_aging_5,False,False,,223,acc_norm,0.547085201793722,0.48878923766816146,-0.05829596412556054,0.10762331838565023,0.04932735426008968,0.15695067264573992,0.242152466367713,0.040959591511636986,False,0.07368098904030376,357,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_human_sexuality_5,False,False,,131,acc_norm,0.5725190839694656,0.4198473282442748,-0.15267175572519082,0.1984732824427481,0.04580152671755725,0.24427480916030533,0.29770992366412213,0.0005350527353584766,False,0.11550346950855594,75,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_international_law_5,False,False,,121,acc_norm,0.6446280991735537,0.6033057851239669,-0.04132231404958675,0.12396694214876033,0.08264462809917356,0.2066115702479339,0.2396694214876033,0.42435622215270996,False,0.11576798421954414,950,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_jurisprudence_5,False,False,,108,acc_norm,0.5185185185185185,0.49074074074074076,-0.027777777777777735,0.10185185185185185,0.07407407407407407,0.17592592592592593,0.25,0.6476058959960938,False,0.11335022232347852,1799,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_logical_fallacies_5,False,False,,163,acc_norm,0.5276073619631901,0.44171779141104295,-0.08588957055214719,0.1656441717791411,0.07975460122699386,0.24539877300613497,0.3803680981595092,0.03847730828420026,False,0.10738772852780622,255,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_machine_learning_5,False,False,,112,acc_norm,0.32142857142857145,0.33035714285714285,0.008928571428571397,0.08035714285714286,0.08928571428571429,0.16964285714285715,0.26785714285714285,1.0,False,0.10949847485953644,16845,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_management_5,False,False,,103,acc_norm,0.6601941747572816,0.6116504854368932,-0.04854368932038844,0.1262135922330097,0.07766990291262135,0.20388349514563106,0.2621359223300971,0.38331031799316406,False,0.12452896459650059,678,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_marketing_5,False,False,,234,acc_norm,0.717948717948718,0.6239316239316239,-0.09401709401709402,0.13247863247863248,0.038461538461538464,0.17094017094017094,0.21367521367521367,0.0006795482549932785,False,0.07389561469859028,145,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_medical_genetics_5,False,False,,100,acc_norm,0.53,0.5,-0.030000000000000027,0.09,0.06,0.15,0.27,0.6072387695312499,False,0.1087239098340866,1314,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_miscellaneous_5,False,False,,783,acc_norm,0.6462324393358876,0.6104725415070242,-0.03575989782886335,0.08812260536398467,0.05236270753512133,0.140485312899106,0.20561941251596424,0.00972219403941885,False,0.03737922428465763,856,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_moral_disputes_5,False,False,,346,acc_norm,0.5,0.4393063583815029,-0.06069364161849711,0.12427745664739884,0.06358381502890173,0.18786127167630057,0.28034682080924855,0.012502546136489844,False,0.06473104820356608,394,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_moral_scenarios_5,False,False,,895,acc_norm,0.29497206703910617,0.24692737430167597,-0.0480446927374302,0.2569832402234637,0.20893854748603352,0.4659217877094972,0.8491620111731844,0.03958240731333998,False,0.0637988884974565,1579,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_nutrition_5,False,False,,306,acc_norm,0.5032679738562091,0.46078431372549017,-0.04248366013071897,0.09477124183006536,0.05228758169934641,0.14705882352941177,0.20915032679738563,0.07245426016254441,False,0.06113894092894094,634,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_philosophy_5,False,False,,311,acc_norm,0.5434083601286174,0.47266881028938906,-0.07073954983922831,0.11254019292604502,0.04180064308681672,0.15434083601286175,0.2282958199356913,0.0020881073339964478,False,0.06149026167750867,235,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_prehistory_5,False,False,,324,acc_norm,0.5123456790123457,0.48148148148148145,-0.03086419753086428,0.10802469135802469,0.07716049382716049,0.18518518518518517,0.25,0.2450608330229457,False,0.06690919438118738,1523,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_professional_accounting_5,False,False,,282,acc_norm,0.33687943262411346,0.29432624113475175,-0.04255319148936171,0.07092198581560284,0.028368794326241134,0.09929078014184398,0.21631205673758866,0.03569813817739487,False,0.052180525807934926,425,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_professional_law_5,False,False,,1534,acc_norm,0.37222946544980445,0.31029986962190353,-0.06192959582790092,0.13820078226857888,0.07627118644067797,0.21447196870925683,0.3774445893089961,1.8147754066800695e-07,False,0.0328397448830319,432,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_professional_medicine_5,False,False,,272,acc_norm,0.5110294117647058,0.4117647058823529,-0.09926470588235292,0.1801470588235294,0.08088235294117647,0.2610294117647059,0.4117647058823529,0.0018204049356112858,False,0.08529198095636929,201,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_professional_psychology_5,False,False,,610,acc_norm,0.4901639344262295,0.44426229508196724,-0.04590163934426228,0.12786885245901639,0.08196721311475409,0.2098360655737705,0.3295081967213115,0.01667073426969729,False,0.051742077966909224,776,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_public_relations_5,False,False,,106,acc_norm,0.6037735849056604,0.5660377358490566,-0.037735849056603765,0.10377358490566038,0.0660377358490566,0.16981132075471697,0.2358490566037736,0.480682373046875,False,0.11219251626429913,937,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_security_studies_5,False,False,,245,acc_norm,0.5265306122448979,0.4857142857142857,-0.040816326530612235,0.1346938775510204,0.09387755102040816,0.22857142857142856,0.32653061224489793,0.2288055412343561,False,0.0854341284860662,1074,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_sociology_5,False,False,,201,acc_norm,0.6119402985074627,0.6417910447761194,0.02985074626865669,0.06467661691542288,0.0945273631840796,0.15920398009950248,0.21393034825870647,0.37708558747544885,False,0.07882192001271177,1402,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_us_foreign_policy_5,False,False,,98,acc_norm,0.7755102040816326,0.6938775510204082,-0.08163265306122447,0.11224489795918367,0.030612244897959183,0.14285714285714285,0.1836734693877551,0.057373046875,False,0.10497738892261264,163,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_virology_5,False,False,,166,acc_norm,0.43373493975903615,0.3795180722891566,-0.054216867469879526,0.12048192771084337,0.06626506024096386,0.18674698795180722,0.29518072289156627,0.14961278438568115,False,0.09350686614663814,494,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_hendrycksTest_world_religions_5,False,False,,171,acc_norm,0.6783625730994152,0.631578947368421,-0.04678362573099415,0.08187134502923976,0.03508771929824561,0.11695906432748537,0.16374269005847952,0.11531829833984375,False,0.07279377505446445,414,1.0,2023_08_19T22_15_08.436043,2023_08_08T22_41_19.681002,True
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_truthfulqa_mc_0,False,True,no parquet found for task harness_truthfulqa_mc_0 in runs ['2023_09_23T10_41_44.150256'],,,,,,,,,,,,,,,2023_09_23T10_41_44.150256,2023_10_22T09_29_09.659096,False
40,S1,TFLai/llama-13b-4bit-alpaca,huggyllama/llama-13b,bnb-4bit(LoRA),harness_winogrande_5,False,False,,1267,acc,0.7624309392265194,0.7482241515390686,-0.014206787687450761,0.06787687450670876,0.05367008681925809,0.12154696132596685,0.12154696132596685,0.17051654860818766,False,0.027428253672854567,4723,1.0,2023_09_23T10_41_44.150256,2023_10_22T09_29_09.659096,False
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_arc_challenge_25,False,False,,1168,acc_norm,0.509417808219178,0.526541095890411,0.017123287671232945,0.038527397260273974,0.05565068493150685,0.09417808219178082,0.13527397260273974,0.06956519633623014,False,0.02512848038548302,2516,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_gsm8k_5,False,True,no shared join keys between 1319 base and 1319 quantized keyed rows (disjoint item sets),,,,,,,,,,,,,,0.0,2023_12_04T17_40_08.047341,2023_09_17T15_51_21.649052,False
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hellaswag_10,False,False,,9997,acc_norm,0.7780334100230069,0.7777333199959988,-0.00030009002700803755,0.022606782034610383,0.02230669200760228,0.044913474042212666,0.05031509452835851,0.9248165023735703,True,0.005938525184853685,3914928,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_5,False,True,no parquet found for task harness_hendrycksTest_5 in runs ['2023_12_04T17_40_08.047341'],,,,,,,,,,,,,,,2023_12_04T17_40_08.047341,2023_09_17T15_51_21.649052,False
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_abstract_algebra_5,False,False,,100,acc_norm,0.26,0.31,0.04999999999999999,0.22,0.27,0.49,0.91,0.5681724128491652,False,0.1965954897007009,1546,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_anatomy_5,False,False,,135,acc_norm,0.37777777777777777,0.37777777777777777,0.0,0.08148148148148149,0.08148148148148149,0.16296296296296298,0.3037037037037037,1.0,False,0.09770029932619943,,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_astronomy_5,False,False,,152,acc_norm,0.34868421052631576,0.3223684210526316,-0.02631578947368418,0.19078947368421054,0.16447368421052633,0.35526315789473684,0.5394736842105263,0.6834892282353371,False,0.13575841144721712,4046,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_business_ethics_5,False,False,,100,acc_norm,0.42,0.3,-0.12,0.15,0.03,0.18,0.31,0.007537841796875,False,0.11458200204221476,92,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_clinical_knowledge_5,False,False,,265,acc_norm,0.35471698113207545,0.3169811320754717,-0.037735849056603765,0.1018867924528302,0.06415094339622641,0.1660377358490566,0.33584905660377357,0.17417114727072658,False,0.06995760242028508,911,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_biology_5,False,False,,144,acc_norm,0.375,0.3402777777777778,-0.03472222222222221,0.10416666666666667,0.06944444444444445,0.1736111111111111,0.3055555555555556,0.42435622215270996,False,0.0972772645178114,1131,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_chemistry_5,False,False,,100,acc_norm,0.28,0.3,0.019999999999999962,0.18,0.2,0.38,0.72,0.8714146793645341,False,0.17347997139829327,7524,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_computer_science_5,False,False,,100,acc_norm,0.3,0.29,-0.010000000000000009,0.06,0.05,0.11,0.29,1.0,False,0.09334371602449877,8714,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_mathematics_5,False,False,,100,acc_norm,0.33,0.3,-0.030000000000000027,0.12,0.09,0.21,0.31,0.6636238098144531,False,0.12875474895438618,1842,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_medicine_5,False,False,,173,acc_norm,0.3352601156069364,0.2832369942196532,-0.05202312138728321,0.11560693641618497,0.06358381502890173,0.1791907514450867,0.3179190751445087,0.14961278438568115,False,0.08974137287666638,515,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_college_physics_5,False,False,,80,acc_norm,0.15,0.1875,0.037500000000000006,0.1125,0.15,0.2625,0.7125,0.6636238098144531,False,0.16106030960757747,1476,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_computer_security_5,False,False,,100,acc_norm,0.45,0.37,-0.08000000000000002,0.16,0.08,0.24,0.41,0.15158963203430176,False,0.13608888605806396,290,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_conceptual_physics_5,False,False,,235,acc_norm,0.3702127659574468,0.2723404255319149,-0.09787234042553189,0.225531914893617,0.1276595744680851,0.35319148936170214,0.6127659574468085,0.015232201861994662,False,0.10735700374656221,283,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_econometrics_5,False,False,,114,acc_norm,0.2631578947368421,0.2631578947368421,0.0,0.06140350877192982,0.06140350877192982,0.12280701754385964,0.2543859649122807,1.0,False,0.09235835896719767,,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_electrical_engineering_5,False,False,,145,acc_norm,0.23448275862068965,0.2827586206896552,0.04827586206896553,0.12413793103448276,0.1724137931034483,0.296551724137931,0.5586206896551724,0.3603776529357674,False,0.12663668893011432,998,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_elementary_mathematics_5,False,False,,376,acc_norm,0.2579787234042553,0.2632978723404255,0.005319148936170193,0.034574468085106384,0.0398936170212766,0.07446808510638298,0.1622340425531915,0.8505540192127228,False,0.0394721496072663,20706,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_formal_logic_5,False,False,,126,acc_norm,0.2619047619047619,0.2777777777777778,0.015873015873015872,0.09523809523809523,0.1111111111111111,0.20634920634920634,0.3492063492063492,0.8450189828872681,False,0.11375878192030292,6472,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_global_facts_5,False,False,,100,acc_norm,0.31,0.34,0.030000000000000027,0.15,0.18,0.33,0.59,0.7283324808813632,False,0.1615288797574596,2900,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
41,S1,TFLai/llama-7b-4bit-alpaca,huggyllama/llama-7b,bnb-4bit(LoRA),harness_hendrycksTest_high_school_biology_5,False,False,,310,acc_norm,0.3387096774193548,0.3419354838709677,0.0032258064516129115,0.12580645161290321,0.12903225806451613,0.25483870967741934,0.432258064516129,1.0,False,0.08045414601556583,192834,1.0,2023_08_23T16_59_33.663836,2023_08_09T19_29_56.361922,True
